Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
276,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w1y7=9dt2%20%20,200,,62,396,0,218,2,,,[?w1y7=9dt2  ]
277,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0m77=bud8%20%20,200,,61,396,0,218,2,,,[?0m77=bud8  ]
280,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9v9q=nw47%20%20,200,,197,396,0,218,2,,,[?9v9q=nw47  ]
287,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0q47=to3w%20%20,200,,187,396,0,218,2,,,[?0q47=to3w  ]
283,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?he06=qzj6%20%20,200,,197,396,0,218,2,,,[?he06=qzj6  ]
288,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a17q=nf50%20%20,200,,189,396,0,218,2,,,[?a17q=nf50  ]
281,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?15p3=37io%20%20,200,,201,396,0,218,2,,,[?15p3=37io  ]
282,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?35i8=rm06%20%20,200,,202,396,0,218,2,,,[?35i8=rm06  ]
300,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?gwlr=hp72%20%20,200,,147,396,0,218,2,,,[?gwlr=hp72  ]
285,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?in00=8u2v%20%20,200,,198,396,0,218,2,,,[?in00=8u2v  ]
293,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?p95k=4kez%20%20,200,,176,396,0,218,2,,,[?p95k=4kez  ]
291,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?17zq=u06x%20%20,200,,178,396,0,218,2,,,[?17zq=u06x  ]
301,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?08tb=34sm%20%20,200,,150,396,0,218,2,,,[?08tb=34sm  ]
290,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?m90x=e819%20%20,200,,185,396,0,218,2,,,[?m90x=e819  ]
286,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?462x=eu14%20%20,200,,201,396,0,218,2,,,[?462x=eu14  ]
297,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1c81=dx3s%20%20,200,,151,396,0,218,2,,,[?1c81=dx3s  ]
303,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a1jl=8miy%20%20,200,,154,396,0,218,2,,,[?a1jl=8miy  ]
289,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?427a=vk6q%20%20,200,,193,396,0,218,2,,,[?427a=vk6q  ]
298,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?546q=7r2y%20%20,200,,155,396,0,218,2,,,[?546q=7r2y  ]
299,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5ch7=8m61%20%20,200,,157,396,0,218,2,,,[?5ch7=8m61  ]
294,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?hjkb=dz9x%20%20,200,,166,396,0,218,2,,,[?hjkb=dz9x  ]
284,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?fh15=839v%20%20,200,,208,396,0,218,2,,,[?fh15=839v  ]
296,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?m2tz=16fr%20%20,200,,167,396,0,218,2,,,[?m2tz=16fr  ]
302,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?10pl=ds8j%20%20,200,,158,396,0,218,2,,,[?10pl=ds8j  ]
292,Fuzzed,Sat Jul 29 10:29:07 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?01qr=ob46%20%20,200,,192,396,0,218,2,,,[?01qr=ob46  ]
306,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9p6e=x094%20%20,200,,34,396,0,218,2,,,[?9p6e=x094  ]
305,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a3zx=8t5d%20%20,200,,34,396,0,218,2,,,[?a3zx=8t5d  ]
308,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w41l=0w70%20%20,200,,35,396,0,218,2,,,[?w41l=0w70  ]
304,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?x34y=8w6r%20%20,200,,39,396,0,218,2,,,[?x34y=8w6r  ]
310,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?38r5=8vub%20%20,200,,36,396,0,218,2,,,[?38r5=8vub  ]
309,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?01y4=231g%20%20,200,,36,396,0,218,2,,,[?01y4=231g  ]
307,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?m6mc=p4q6%20%20,200,,38,396,0,218,2,,,[?m6mc=p4q6  ]
312,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?atj8=2a3n%20%20,200,,37,396,0,218,2,,,[?atj8=2a3n  ]
311,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5306=v6i2%20%20,200,,38,396,0,218,2,,,[?5306=v6i2  ]
323,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?wvh5=79y5%20%20,200,,36,396,0,218,2,,,[?wvh5=79y5  ]
316,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?gszi=2hi4%20%20,200,,42,396,0,218,2,,,[?gszi=2hi4  ]
317,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?40w2=38fo%20%20,200,,42,396,0,218,2,,,[?40w2=38fo  ]
315,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?bk04=9578%20%20,200,,42,396,0,218,2,,,[?bk04=9578  ]
318,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?326o=vnmf%20%20,200,,38,396,0,218,2,,,[?326o=vnmf  ]
314,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1v87=iqju%20%20,200,,42,396,0,218,2,,,[?1v87=iqju  ]
313,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?kiu9=1rt0%20%20,200,,44,396,0,218,2,,,[?kiu9=1rt0  ]
320,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?yos4=8q3u%20%20,200,,37,396,0,218,2,,,[?yos4=8q3u  ]
322,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w09u=3z3v%20%20,200,,41,396,0,218,2,,,[?w09u=3z3v  ]
321,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?72y3=btkv%20%20,200,,41,396,0,218,2,,,[?72y3=btkv  ]
325,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?94hs=4679%20%20,200,,39,396,0,218,2,,,[?94hs=4679  ]
324,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7126=k877%20%20,200,,41,396,0,218,2,,,[?7126=k877  ]
326,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o55p=yh72%20%20,200,,38,396,0,218,2,,,[?o55p=yh72  ]
319,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?esrb=5702%20%20,200,,45,396,0,218,2,,,[?esrb=5702  ]
327,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2pw1=22zt%20%20,200,,35,396,0,218,2,,,[?2pw1=22zt  ]
328,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?93k6=f56l%20%20,200,,35,396,0,218,2,,,[?93k6=f56l  ]
330,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b0zq=xsji%20%20,200,,38,396,0,218,2,,,[?b0zq=xsji  ]
329,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?35y6=qo33%20%20,200,,39,396,0,218,2,,,[?35y6=qo33  ]
333,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0bfl=5k01%20%20,200,,37,396,0,218,2,,,[?0bfl=5k01  ]
332,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w65t=o2j8%20%20,200,,37,396,0,218,2,,,[?w65t=o2j8  ]
331,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o7k2=catt%20%20,200,,37,396,0,218,2,,,[?o7k2=catt  ]
334,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?nlzi=fj89%20%20,200,,38,396,0,218,2,,,[?nlzi=fj89  ]
335,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?iv8o=58sk%20%20,200,,39,396,0,218,2,,,[?iv8o=58sk  ]
337,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o4f0=pl8p%20%20,200,,37,396,0,218,2,,,[?o4f0=pl8p  ]
348,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?d981=2xuf%20%20,200,,33,396,0,218,2,,,[?d981=2xuf  ]
340,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?td64=7v37%20%20,200,,42,396,0,218,2,,,[?td64=7v37  ]
339,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8bh4=7av7%20%20,200,,42,396,0,218,2,,,[?8bh4=7av7  ]
336,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6vcv=42z8%20%20,200,,42,396,0,218,2,,,[?6vcv=42z8  ]
338,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a864=4cex%20%20,200,,43,396,0,218,2,,,[?a864=4cex  ]
346,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?224r=jq3x%20%20,200,,38,396,0,218,2,,,[?224r=jq3x  ]
342,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?65ae=64m3%20%20,200,,42,396,0,218,2,,,[?65ae=64m3  ]
349,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?dh7x=r798%20%20,200,,36,396,0,218,2,,,[?dh7x=r798  ]
347,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?kcst=9bv4%20%20,200,,36,396,0,218,2,,,[?kcst=9bv4  ]
341,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?v79f=kix7%20%20,200,,42,396,0,218,2,,,[?v79f=kix7  ]
344,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ml2e=y7y0%20%20,200,,40,396,0,218,2,,,[?ml2e=y7y0  ]
345,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?800d=t4w0%20%20,200,,40,396,0,218,2,,,[?800d=t4w0  ]
343,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?uyt1=cx03%20%20,200,,48,396,0,218,2,,,[?uyt1=cx03  ]
351,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1j2x=7ghv%20%20,200,,33,396,0,218,2,,,[?1j2x=7ghv  ]
350,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?i45w=z593%20%20,200,,33,396,0,218,2,,,[?i45w=z593  ]
353,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?x4xb=l0m2%20%20,200,,38,396,0,218,2,,,[?x4xb=l0m2  ]
356,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?75qw=t8e5%20%20,200,,39,396,0,218,2,,,[?75qw=t8e5  ]
357,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?44bq=9221%20%20,200,,36,396,0,218,2,,,[?44bq=9221  ]
355,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?xky4=e7ru%20%20,200,,39,396,0,218,2,,,[?xky4=e7ru  ]
354,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?u01t=3o7x%20%20,200,,39,396,0,218,2,,,[?u01t=3o7x  ]
352,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?c1dn=3330%20%20,200,,41,396,0,218,2,,,[?c1dn=3330  ]
358,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?nwl1=170t%20%20,200,,37,396,0,218,2,,,[?nwl1=170t  ]
359,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?sd52=g0r7%20%20,200,,36,396,0,218,2,,,[?sd52=g0r7  ]
361,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q1z5=1yaw%20%20,200,,35,396,0,218,2,,,[?q1z5=1yaw  ]
362,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?u3pp=ovg4%20%20,200,,40,396,0,218,2,,,[?u3pp=ovg4  ]
360,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?402i=i526%20%20,200,,41,396,0,218,2,,,[?402i=i526  ]
367,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7y2b=89b0%20%20,200,,41,396,0,218,2,,,[?7y2b=89b0  ]
368,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?n746=48f9%20%20,200,,40,396,0,218,2,,,[?n746=48f9  ]
364,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?87yq=882s%20%20,200,,41,396,0,218,2,,,[?87yq=882s  ]
372,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?z2f2=755r%20%20,200,,36,396,0,218,2,,,[?z2f2=755r  ]
365,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?h94z=dfzg%20%20,200,,42,396,0,218,2,,,[?h94z=dfzg  ]
363,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ial6=t1ai%20%20,200,,44,396,0,218,2,,,[?ial6=t1ai  ]
369,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?857q=uj17%20%20,200,,44,396,0,218,2,,,[?857q=uj17  ]
366,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?z05w=ovo4%20%20,200,,45,396,0,218,2,,,[?z05w=ovo4  ]
373,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0b0h=zlds%20%20,200,,35,396,0,218,2,,,[?0b0h=zlds  ]
370,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?la3y=x09f%20%20,200,,43,396,0,218,2,,,[?la3y=x09f  ]
374,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8z3t=0fl3%20%20,200,,35,396,0,218,2,,,[?8z3t=0fl3  ]
371,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a9fg=bhr9%20%20,200,,43,396,0,218,2,,,[?a9fg=bhr9  ]
375,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1v0p=g771%20%20,200,,42,396,0,218,2,,,[?1v0p=g771  ]
378,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a1av=t234%20%20,200,,42,396,0,218,2,,,[?a1av=t234  ]
379,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?qm2r=8d16%20%20,200,,49,396,0,218,2,,,[?qm2r=8d16  ]
384,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?v76t=6ia8%20%20,200,,34,396,0,218,2,,,[?v76t=6ia8  ]
382,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?g2i4=ik4q%20%20,200,,46,396,0,218,2,,,[?g2i4=ik4q  ]
377,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?bn07=9227%20%20,200,,52,396,0,218,2,,,[?bn07=9227  ]
383,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1uyl=dj82%20%20,200,,42,396,0,218,2,,,[?1uyl=dj82  ]
381,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9gv4=kk02%20%20,200,,51,396,0,218,2,,,[?9gv4=kk02  ]
388,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w39t=7i36%20%20,200,,40,396,0,218,2,,,[?w39t=7i36  ]
390,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?h6l7=0z8y%20%20,200,,38,396,0,218,2,,,[?h6l7=0z8y  ]
385,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6e85=c585%20%20,200,,42,396,0,218,2,,,[?6e85=c585  ]
386,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?89kp=j23b%20%20,200,,41,396,0,218,2,,,[?89kp=j23b  ]
387,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ll4x=d008%20%20,200,,42,396,0,218,2,,,[?ll4x=d008  ]
389,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?qlp3=lwxp%20%20,200,,40,396,0,218,2,,,[?qlp3=lwxp  ]
376,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?c4yd=lhdu%20%20,200,,63,396,0,218,2,,,[?c4yd=lhdu  ]
393,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w8e2=676y%20%20,200,,51,396,0,218,2,,,[?w8e2=676y  ]
394,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?85ug=08gn%20%20,200,,50,396,0,218,2,,,[?85ug=08gn  ]
397,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q5wl=h3zs%20%20,200,,50,396,0,218,2,,,[?q5wl=h3zs  ]
395,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5dqd=l4hx%20%20,200,,50,396,0,218,2,,,[?5dqd=l4hx  ]
398,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?c143=4568%20%20,200,,33,396,0,218,2,,,[?c143=4568  ]
391,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?wh3y=u9u7%20%20,200,,52,396,0,218,2,,,[?wh3y=u9u7  ]
392,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?73jh=4043%20%20,200,,54,396,0,218,2,,,[?73jh=4043  ]
396,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o9py=vlj0%20%20,200,,53,396,0,218,2,,,[?o9py=vlj0  ]
399,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?jek8=sn3t%20%20,200,,35,396,0,218,2,,,[?jek8=sn3t  ]
400,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?42as=l020%20%20,200,,39,396,0,218,2,,,[?42as=l020  ]
403,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a50e=lqfs%20%20,200,,38,396,0,218,2,,,[?a50e=lqfs  ]
405,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?kzvg=26cf%20%20,200,,39,396,0,218,2,,,[?kzvg=26cf  ]
404,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?snq4=60rb%20%20,200,,39,396,0,218,2,,,[?snq4=60rb  ]
401,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2cjr=217j%20%20,200,,42,396,0,218,2,,,[?2cjr=217j  ]
402,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o85w=y3y2%20%20,200,,39,396,0,218,2,,,[?o85w=y3y2  ]
407,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?eipg=j282%20%20,200,,38,396,0,218,2,,,[?eipg=j282  ]
409,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3l59=9279%20%20,200,,37,396,0,218,2,,,[?3l59=9279  ]
408,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ggsp=c6f8%20%20,200,,38,396,0,218,2,,,[?ggsp=c6f8  ]
406,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?u94u=6b5n%20%20,200,,38,396,0,218,2,,,[?u94u=6b5n  ]
410,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?74sq=w49j%20%20,200,,38,396,0,218,2,,,[?74sq=w49j  ]
411,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6x50=22h2%20%20,200,,38,396,0,218,2,,,[?6x50=22h2  ]
412,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?jach=l473%20%20,200,,36,396,0,218,2,,,[?jach=l473  ]
413,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?548h=7abt%20%20,200,,38,396,0,218,2,,,[?548h=7abt  ]
417,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?nm6m=o326%20%20,200,,38,396,0,218,2,,,[?nm6m=o326  ]
415,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?289b=2wk2%20%20,200,,38,396,0,218,2,,,[?289b=2wk2  ]
416,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?d0tl=z969%20%20,200,,38,396,0,218,2,,,[?d0tl=z969  ]
418,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?u43a=5364%20%20,200,,39,396,0,218,2,,,[?u43a=5364  ]
